date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-10-31,15:27:00,358485,4.0.3,x86_64,mingw32,xfun,0.26,CN,978
2021-10-31,15:27:00,105553,4.0.3,x86_64,mingw32,backports,1.3.0,CN,978
2021-10-31,15:27:01,544462,4.0.3,x86_64,mingw32,jsonlite,1.7.2,CN,978
2021-10-31,15:27:01,337179,4.0.3,x86_64,mingw32,png,0.1-7,CN,978
2021-10-31,15:27:01,336326,4.0.3,x86_64,mingw32,jpeg,0.1-9,CN,978
2021-10-31,15:27:02,1469500,4.0.3,x86_64,mingw32,knitr,1.36,CN,978
2021-10-31,15:27:02,698778,4.0.3,x86_64,mingw32,checkmate,2.0.0,CN,978
2021-10-31,15:27:03,905700,4.0.3,x86_64,mingw32,htmlwidgets,1.5.4,CN,978
2021-10-31,15:27:03,303745,4.0.3,x86_64,mingw32,rstudioapi,0.13,CN,978
2021-10-31,15:27:03,215925,4.0.3,x86_64,mingw32,fastmap,1.1.0,CN,978
2021-10-31,15:27:03,177982,4.0.3,x86_64,mingw32,Formula,1.2-4,CN,978
